"","date","sst"
"1975",2018-08-07,32.9791
"1976",2018-08-08,32.5788
"1977",2018-08-09,32.5392
"1978",2018-08-10,32.7834
"1979",2018-08-11,33.3008
"1980",2018-08-12,33.3573
"1981",2018-08-13,32.9401
"1982",2018-08-14,32.4607
"1983",2018-08-15,32.3615
"1984",2018-08-16,32.8859
"1985",2018-08-17,32.646
"1986",2018-08-18,32.7141
"1987",2018-08-19,33.0268
"1988",2018-08-20,33.0904
"1989",2018-08-21,33.2846
"1990",2018-08-22,33.0689
"1991",2018-08-23,32.8741
"1992",2018-08-24,32.5306
"1993",2018-08-25,32.9008
"1994",2018-08-26,32.5914
"1995",2018-08-27,33.0486
"1996",2018-08-28,33.8196
"1997",2018-08-29,33.0367
"1998",2018-08-30,33.013
"1999",2018-08-31,33.8308
"2000",2018-09-01,34.017
"2001",2018-09-02,33.7451
"2002",2018-09-03,34.301
"2003",2018-09-04,34.0272
"2004",2018-09-05,33.5825
"2005",2018-09-06,34.0292
"2006",2018-09-07,33.9191
"2007",2018-09-08,34.2379
"2008",2018-09-09,33.532
"2009",2018-09-10,33.6378
"2010",2018-09-11,33.6123
"2011",2018-09-12,33.4025
"2012",2018-09-13,34.226
"2013",2018-09-14,33.8466
"2014",2018-09-15,33.4144
"2015",2018-09-16,34.4708
"2016",2018-09-17,34.5351
"2017",2018-09-18,33.7239
"2018",2018-09-19,33.6381
"2019",2018-09-20,34.142
"2020",2018-09-21,33.8072
"2021",2018-09-22,34.3138
"2022",2018-09-23,34.4668
"2023",2018-09-24,33.5611
"2024",2018-09-25,33.5273
"2025",2018-09-26,33.6365
"2026",2018-09-27,33.5123
"2027",2018-09-28,33.2849
"2028",2018-09-29,33.6341
"2029",2018-09-30,33.1483
"2030",2018-10-01,33.1129
"2031",2018-10-02,32.9222
"2032",2018-10-03,33.1448
"2033",2018-10-04,33.2219
"2034",2018-10-05,32.6776
"2035",2018-10-06,32.6519
"2036",2018-10-07,32.4786
"2037",2018-10-08,32.3334
"2038",2018-10-09,32.2036
"2039",2018-10-10,32.3211
"2040",2018-10-11,32.2651
"2041",2018-10-12,32.3228
"2042",2018-10-13,32.6238
"2043",2018-10-14,32.4319
"2044",2018-10-15,32.0676
"2045",2018-10-16,31.8327
"2046",2018-10-17,31.9145
"2047",2018-10-18,32.0553
"2048",2018-10-19,31.7795
"2049",2018-10-20,31.8601
"2050",2018-10-21,31.925
"2051",2018-10-22,31.7349
"2052",2018-10-23,31.4942
"2053",2018-10-24,31.3173
"2054",2018-10-25,30.9923
"2055",2018-10-26,31.3009
"2056",2018-10-27,31.077
"2057",2018-10-28,30.9244
"2058",2018-10-29,30.5083
"2059",2018-10-30,30.3131
"2060",2018-10-31,29.8962
"2061",2018-11-01,29.6956
"2062",2018-11-02,29.6311
"2063",2018-11-03,29.6434
"2064",2018-11-04,29.1185
"2065",2018-11-05,29.1671
"2066",2018-11-06,29.2204
"2067",2018-11-07,28.7678
"2068",2018-11-08,28.7274
"2069",2018-11-09,28.3358
"2070",2018-11-10,27.9988
"2071",2018-11-11,28.471
"2072",2018-11-12,28.5159
"2073",2018-11-13,28.3498
"2074",2018-11-14,28.0761
"2075",2018-11-15,28.2449
"2076",2018-11-16,27.6708
"2077",2018-11-17,27.7267
"2078",2018-11-18,27.5115
"2079",2018-11-19,27.2022
"2080",2018-11-20,27.1611
"2081",2018-11-21,27.0385
"2082",2018-11-22,27.1628
"2083",2018-11-23,26.8088
"2084",2018-11-24,26.6578
"2085",2018-11-25,26.442
"2086",2018-11-26,26.7095
"2087",2018-11-27,26.5091
"2088",2018-11-28,26.2988
"2089",2018-11-29,25.9572
"2090",2018-11-30,26.1315
"2091",2018-12-01,26.231
"2092",2018-12-02,25.9595
"2093",2018-12-03,25.8482
"2094",2018-12-04,25.7438
"2095",2018-12-05,25.5494
"2096",2018-12-06,25.2838
"2097",2018-12-07,25.3758
"2098",2018-12-08,24.9116
"2099",2018-12-09,24.8882
"2100",2018-12-10,24.8771
"2101",2018-12-11,25.0392
"2102",2018-12-12,25.0975
"2103",2018-12-13,24.7254
"2104",2018-12-14,24.5617
"2105",2018-12-15,24.6824
"2106",2018-12-16,24.6141
"2107",2018-12-17,24.5357
"2108",2018-12-18,24.137
"2109",2018-12-19,24.3983
"2110",2018-12-20,24.108
"2111",2018-12-21,23.9614
"2112",2018-12-22,24.3985
"2113",2018-12-23,24.3834
"2114",2018-12-24,24.2001
"2115",2018-12-25,23.8425
"2116",2018-12-26,23.85
"2117",2018-12-27,23.6841
"2118",2018-12-28,22.9116
"2119",2018-12-29,23.2286
"2120",2018-12-30,23.0372
"2121",2018-12-31,23.2159
"2122",2019-01-01,23.274
"2123",2019-01-02,23.2461
"2124",2019-01-03,23.2136
"2125",2019-01-04,23.2401
"2126",2019-01-05,23.1694
"2127",2019-01-06,22.8804
"2128",2019-01-07,22.3661
"2129",2019-01-08,22.1563
"2130",2019-01-09,22.7299
"2131",2019-01-10,22.8024
"2132",2019-01-11,22.4787
"2133",2019-01-12,22.2355
"2134",2019-01-13,22.1182
"2135",2019-01-14,22.4342
"2136",2019-01-15,21.9943
"2137",2019-01-16,21.9813
"2138",2019-01-17,21.5204
"2139",2019-01-18,21.2225
"2140",2019-01-19,21.6742
"2141",2019-01-20,21.6697
"2142",2019-01-21,21.3302
